viewDate,areaMunKm,areaUcKm,uc,uf,municipio
21/07/2021,0.48,0,,GO,Estrela do Norte
01/10/2021,0.13,0,,GO,Pirenópolis
10/06/2021,0.2,0,,GO,Mara Rosa
21/07/2021,0.19,0,,GO,Mara Rosa
10/06/2021,0.08,0,,GO,Mara Rosa
10/06/2021,0.04,0,,GO,Mara Rosa
18/07/2021,0.18,0,,GO,Sítio D'abadia
10/06/2021,0.15,0,,GO,Crixás
10/06/2021,0.26,0,,GO,Pirenópolis
28/09/2021,0.15,0,,GO,Água Fria de Goiás
16/08/2021,0.7,0,,GO,Flores de Goiás
01/10/2021,0.39,0,,GO,Baliza
16/08/2021,0.72,0,,GO,Flores de Goiás
10/08/2021,1.14,0,,GO,Divinópolis de Goiás
10/08/2021,0.76,0,,GO,Niquelândia
10/08/2021,0.54,0,,GO,Santa Rita do Araguaia
10/08/2021,0.11,0,,GO,Cristalina
10/08/2021,0.5,0,,GO,Cristalina
27/07/2021,1.13,0,,GO,Flores de Goiás
10/08/2021,0.32,0,,GO,Formosa
15/05/2021,0.15,0,,GO,Mara Rosa
10/08/2021,0.13,0,,GO,Formosa
27/07/2021,0.27,0,,GO,Cristalina
27/07/2021,0.27,0,,GO,Uruaçu
27/07/2021,0.37,0,,GO,Niquelândia
27/07/2021,0.69,0,,GO,Iaciara
10/08/2021,0.17,0,,GO,Formosa
27/07/2021,0.31,0,,GO,Iaciara
10/08/2021,0.1,0,,GO,Campinorte
10/08/2021,0.04,0,,GO,Nova Iguaçu de Goiás
27/07/2021,0.2,0,,GO,Niquelândia
10/08/2021,0.33,0,,GO,Nova Iguaçu de Goiás
10/08/2021,0,0,,GO,Campinorte
10/08/2021,0.39,0,,GO,Niquelândia
10/08/2021,0.25,0,,GO,São João D'aliança
10/08/2021,0.14,0,,GO,São João D'aliança
25/09/2021,0.04,0,,GO,Jussara
10/08/2021,0.19,0,,GO,São João D'aliança
25/09/2021,0.07,0,,GO,Jussara
10/08/2021,0.43,0,,GO,São João D'aliança
02/08/2021,0.16,0,,GO,Niquelândia
10/08/2021,0.13,0,,GO,Cavalcante
10/08/2021,0.12,0,,GO,Cavalcante
10/08/2021,1.15,0,,GO,Formosa
21/07/2021,0.1,0,,GO,Porangatu
21/07/2021,0.15,0,,GO,Santa Terezinha de Goiás
15/05/2021,0.1,0,,GO,Santa Tereza de Goiás
21/07/2021,0.25,0,,GO,Niquelândia
27/07/2021,0.05,0,,GO,Niquelândia
10/08/2021,0.03,0,,GO,Santa Rita do Araguaia
25/09/2021,0.53,0.53,ÁREA DE PROTEÇÃO AMBIENTAL DOS MEANDROS DO RIO ARAGUAIA,GO,Nova Crixás
15/05/2021,0.35,0,,GO,Itaberaí
25/06/2021,1.61,0,,GO,Flores de Goiás
20/01/2021,0.18,0,,GO,São João D'aliança
25/06/2021,0.06,0,,GO,Jussara
25/06/2021,0.22,0,,GO,Porangatu
25/06/2021,0.19,0,,GO,Santa Terezinha de Goiás
25/06/2021,0.09,0,,GO,Mara Rosa
30/07/2021,4.92,0,,GO,Mimoso de Goiás
15/05/2021,0.07,0,,GO,Mara Rosa
25/06/2021,0.15,0,,GO,Crixás
25/06/2021,0.25,0,,GO,Santa Rita do Novo Destino
25/09/2021,2.13,0,,GO,Jussara
25/06/2021,0.59,0,,GO,Ipameri
01/10/2021,0.5,0,,GO,Baliza
25/09/2021,0.92,0,,GO,Jussara
25/06/2021,0.48,0,,GO,Minaçu
25/06/2021,0.75,0,,GO,Vila Boa
25/06/2021,0.19,0,,GO,Mineiros
01/08/2021,0.54,0,,GO,Alto Horizonte
30/07/2021,1.52,0,,GO,Mimoso de Goiás
25/06/2021,0.49,0,,GO,Porangatu
25/06/2021,0.41,0,,GO,Formosa
25/06/2021,0.96,0,,GO,São João D'aliança
25/06/2021,0.32,0,,GO,Cristalina
30/07/2021,0.26,0,,GO,Cristalina
25/06/2021,0.53,0,,GO,Formosa
25/06/2021,0.17,0,,GO,Mineiros
25/06/2021,0.3,0,,GO,São Miguel do Araguaia
15/05/2021,0.49,0,,GO,Crixás
25/06/2021,0.32,0,,GO,Aragarças
25/06/2021,0.38,0,,GO,Ipameri
25/06/2021,0.35,0,,GO,Arenópolis
25/06/2021,0.24,0,,GO,Iporá
25/06/2021,0.14,0,,GO,Ipameri
13/08/2021,0.29,0,,GO,Faina
13/08/2021,0.25,0,,GO,Goiás
15/05/2021,0.26,0,,GO,Nova Crixás
25/06/2021,0.33,0,,GO,Nova Crixás
25/06/2021,0.52,0,,GO,Crixás
30/07/2021,0.44,0,,GO,Cumari
25/06/2021,0.21,0,,GO,Crixás
30/07/2021,0.15,0,,GO,Catalão
30/07/2021,0.21,0,,GO,Catalão
13/08/2021,0.26,0,,GO,Cristalina
13/05/2021,0.18,0,,GO,Água Fria de Goiás
13/05/2021,0.22,0,,GO,Água Fria de Goiás
13/05/2021,0.37,0.37,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
13/05/2021,0.15,0,,GO,Simolândia
09/01/2021,0.46,0,,GO,Vila Boa
13/05/2021,0.18,0.18,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
15/05/2021,0.15,0,,GO,Uirapuru
13/05/2021,0.15,0,,GO,Posse
15/05/2021,0.07,0,,GO,Uirapuru
13/05/2021,0.33,0,,GO,Niquelândia
13/05/2021,0.08,0,,GO,Niquelândia
13/05/2021,0.44,0,,GO,Niquelândia
13/05/2021,0.25,0,,GO,Minaçu
25/06/2021,0.41,0,,GO,Montividiu do Norte
25/06/2021,0.25,0,,GO,Ipameri
25/06/2021,0.24,0,,GO,Minaçu
25/06/2021,0.12,0,,GO,Urutaí
15/05/2021,0.19,0,,GO,Crixás
25/06/2021,0.97,0,,GO,São João D'aliança
25/06/2021,0.25,0,,GO,Orizona
25/06/2021,0.45,0,,GO,Luziânia
25/06/2021,0.15,0,,GO,Silvânia
15/05/2021,0.26,0,,GO,Mara Rosa
25/06/2021,0.59,0,,GO,Cristalina
25/06/2021,0.14,0,,GO,Cristalina
25/06/2021,0.81,0,,GO,Cristalina
25/06/2021,0.13,0,,GO,Cristalina
25/06/2021,0.68,0,,GO,Formosa
30/07/2021,0.06,0,,GO,Cristalina
30/07/2021,0.47,0,,GO,Cristalina
13/05/2021,0.31,0,,GO,Niquelândia
21/05/2021,0.14,0,,GO,Porangatu
13/05/2021,0.2,0,,GO,Posse
13/05/2021,0.28,0.28,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Damianópolis
13/05/2021,0.2,0,,GO,Sítio D'abadia
18/07/2021,0.22,0,,GO,São João D'aliança
30/07/2021,0.3,0,,GO,Luziânia
30/07/2021,0.44,0,,GO,Mimoso de Goiás
30/07/2021,0.23,0,,GO,Mimoso de Goiás
30/07/2021,0.42,0,,GO,Mimoso de Goiás
21/07/2021,0.24,0,,GO,Niquelândia
30/07/2021,0.3,0,,GO,Padre Bernardo
30/07/2021,0.41,0,,GO,Flores de Goiás
30/07/2021,0.3,0,,GO,São João D'aliança
30/07/2021,0.33,0,,GO,Padre Bernardo
07/07/2021,0.13,0,,GO,Campo Alegre de Goiás
15/05/2021,0.08,0,,GO,Mara Rosa
18/05/2021,0.13,0,,GO,Niquelândia
07/07/2021,0.38,0,,GO,Flores de Goiás
15/05/2021,0.49,0,,GO,Nova Crixás
20/01/2021,0.04,0,,GO,Formosa
15/05/2021,0.21,0,,GO,Mara Rosa
30/12/2020,0.09,0,,GO,Nova Crixás
30/12/2020,0.18,0,,GO,Nova Crixás
30/12/2020,0.26,0,,GO,Nova Crixás
20/01/2021,0.58,0,,GO,Crixás
20/01/2021,0.28,0,,GO,Iaciara
07/07/2021,0.09,0,,GO,Campo Alegre de Goiás
30/12/2020,0.14,0,,GO,Nova Crixás
07/07/2021,0.29,0,,GO,Campo Alegre de Goiás
30/12/2020,0.14,0,,GO,Nova Crixás
18/05/2021,0.05,0,,GO,Niquelândia
20/01/2021,0.08,0,,GO,Guarani de Goiás
30/12/2020,0.06,0,,GO,Nova Crixás
30/12/2020,0.07,0,,GO,Nova Crixás
15/05/2021,0.12,0,,GO,Alto Horizonte
20/01/2021,0.11,0,,GO,Nova Roma
30/12/2020,0.07,0,,GO,Nova Crixás
07/07/2021,0.58,0,,GO,Campo Alegre de Goiás
20/01/2021,0.37,0,,GO,São João D'aliança
31/12/2020,0.28,0,,GO,São João D'aliança
20/01/2021,0.2,0,,GO,Iaciara
21/05/2021,0.07,0,,GO,Montividiu do Norte
30/07/2021,0.09,0,,GO,Alto Paraíso de Goiás
20/01/2021,0.27,0,,GO,São Miguel do Araguaia
20/01/2021,0.05,0,,GO,Formosa
20/01/2021,0.35,0,,GO,Crixás
20/01/2021,0.22,0,,GO,Nova Crixás
15/05/2021,0.05,0,,GO,Santa Tereza de Goiás
20/01/2021,0.43,0,,GO,Guarani de Goiás
24/07/2021,0.11,0,,GO,Luziânia
20/01/2021,0.36,0,,GO,Santa Terezinha de Goiás
20/01/2021,0.37,0,,GO,Alvorada do Norte
20/01/2021,0.34,0,,GO,Alvorada do Norte
21/07/2021,0.25,0,,GO,Luziânia
21/05/2021,0.09,0,,GO,Bonópolis
12/05/2021,0.21,0,,GO,Crixás
15/05/2021,0.06,0,,GO,Santa Tereza de Goiás
20/01/2021,0.53,0,,GO,São Miguel do Araguaia
24/07/2021,0.14,0,,GO,Luziânia
19/05/2021,0.19,0,,GO,São Domingos
18/07/2021,0.5,0,,GO,Sítio D'abadia
24/07/2021,0.04,0,,GO,Cristalina
04/07/2021,0.68,0,,GO,Guarani de Goiás
24/07/2021,0.32,0,,GO,Cristalina
24/07/2021,0.02,0,,GO,Luziânia
21/05/2021,0.23,0,,GO,Montividiu do Norte
04/07/2021,0.37,0,,GO,Padre Bernardo
23/01/2021,0.14,0,,GO,Minaçu
23/01/2021,0.18,0,,GO,Minaçu
15/05/2021,0.12,0,,GO,Santa Tereza de Goiás
18/05/2021,0.11,0,,GO,Niquelândia
23/01/2021,0.37,0,,GO,Estrela do Norte
23/01/2021,0.16,0,,GO,Porangatu
21/07/2021,0.08,0,,GO,Planaltina
24/07/2021,0.08,0,,GO,Luziânia
07/08/2021,0.22,0,,GO,Doverlândia
23/01/2021,0.07,0,,GO,Ipameri
19/05/2021,0.24,0,,GO,Formosa
15/05/2021,0.09,0,,GO,Estrela do Norte
18/07/2021,0.71,0,,GO,Niquelândia
21/07/2021,0.26,0,,GO,Cristalina
18/07/2021,0.26,0,,GO,Sítio D'abadia
21/07/2021,0.42,0,,GO,Planaltina
23/01/2021,0.49,0,,GO,Cabeceiras
23/01/2021,0.52,0,,GO,Ipameri
26/01/2021,0.06,0,,GO,Cristalina
12/05/2021,0.19,0,,GO,Crixás
26/01/2021,0.1,0,,GO,Formosa
18/07/2021,0.15,0,,GO,Sítio D'abadia
24/07/2021,0.53,0,,GO,Sítio D'abadia
15/05/2021,0.13,0,,GO,Estrela do Norte
26/01/2021,0.28,0,,GO,Luziânia
26/01/2021,0.18,0,,GO,Cumari
26/01/2021,0.06,0,,GO,Planaltina
26/01/2021,0.25,0,,GO,Vila Propício
26/01/2021,0.11,0,,GO,Formosa
21/05/2021,0.18,0,,GO,Monte Alegre de Goiás
18/07/2021,0.32,0,,GO,Niquelândia
26/01/2021,0.21,0,,GO,Porangatu
26/01/2021,0.15,0,,GO,Planaltina
26/01/2021,0.24,0,,GO,Cocalzinho de Goiás
26/01/2021,0.06,0,,GO,Mutunópolis
26/01/2021,0.92,0,,GO,Cristalina
26/01/2021,0.07,0,,GO,Luziânia
26/01/2021,0.06,0,,GO,Luziânia
26/01/2021,0.31,0,,GO,Goianésia
06/07/2021,0.06,0,,GO,Estrela do Norte
26/01/2021,0.45,0,,GO,Monte Alegre de Goiás
24/07/2021,0.1,0,,GO,Luziânia
13/03/2021,0.06,0.06,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
13/03/2021,0.2,0.2,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
13/03/2021,0.1,0.1,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
13/03/2021,0.19,0.19,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
13/03/2021,0.08,0,,GO,Caiapônia
24/07/2021,0.08,0,,GO,Luziânia
13/03/2021,0.2,0,,GO,Caiapônia
13/03/2021,0.42,0.42,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
29/01/2021,0.36,0,,GO,Flores de Goiás
29/01/2021,0.1,0,,GO,Flores de Goiás
29/01/2021,0.03,0,,GO,Flores de Goiás
29/01/2021,0.19,0,,GO,Minaçu
29/01/2021,0.28,0,,GO,Planaltina
29/01/2021,0.04,0,,GO,São João D'aliança
29/01/2021,0.17,0,,GO,São João D'aliança
29/01/2021,0.4,0,,GO,São João D'aliança
21/05/2021,0.26,0,,GO,Monte Alegre de Goiás
06/07/2021,0.36,0,,GO,Santa Tereza de Goiás
21/07/2021,0.83,0,,GO,São João D'aliança
15/05/2021,0.13,0,,GO,Campos Verdes
21/07/2021,0.29,0,,GO,Iaciara
01/02/2021,1.39,0,,GO,Cristalina
12/07/2021,0.33,0,,GO,Crixás
21/07/2021,0.39,0,,GO,Silvânia
12/07/2021,0.09,0,,GO,Crixás
21/07/2021,0.32,0,,GO,São João D'aliança
21/05/2021,0.31,0,,GO,Minaçu
12/07/2021,0.23,0,,GO,Crixás
03/02/2021,0.57,0,,GO,Serranópolis
01/02/2021,0.29,0,,GO,Cristalina
21/07/2021,0.76,0,,GO,São Domingos
03/02/2021,0.32,0,,GO,Serranópolis
06/07/2021,0.35,0,,GO,Novo Planalto
03/02/2021,0.14,0,,GO,Doverlândia
03/02/2021,1.02,0,,GO,Serranópolis
03/02/2021,0.07,0,,GO,Itajá
21/07/2021,0.39,0,,GO,São Domingos
21/07/2021,0.09,0,,GO,Formosa
21/07/2021,0.37,0,,GO,Vila Boa
21/07/2021,0.33,0,,GO,São João D'aliança
03/02/2021,0.57,0,,GO,Itajá
12/07/2021,0.09,0,,GO,Crixás
12/07/2021,0.02,0,,GO,Palmeirópolis
12/07/2021,0.12,0,,GO,Minaçu
12/07/2021,0.18,0,,GO,Minaçu
21/07/2021,0.45,0,,GO,Cristalina
22/06/2021,0.33,0,,GO,Crixás
21/07/2021,0.16,0,,GO,Cristalina
03/02/2021,0.52,0,,GO,Doverlândia
21/07/2021,0.31,0,,GO,Cristalina
21/07/2021,0.36,0,,GO,Cristalina
02/04/2021,0.06,0,,GO,Serranópolis
22/06/2021,0.37,0,,GO,Uirapuru
21/07/2021,0.26,0,,GO,Cristalina
20/02/2021,0.04,0,,GO,Serranópolis
20/02/2021,0.13,0,,GO,Serranópolis
07/07/2021,0.13,0,,GO,Campo Alegre de Goiás
02/04/2021,0.06,0,,GO,Cristalina
06/07/2021,0.43,0,,GO,Campos Verdes
22/06/2021,0.1,0,,GO,Cachoeira de Goiás
21/05/2021,0.3,0,,GO,Jussara
02/04/2021,0.44,0,,GO,Cristalina
22/06/2021,0.16,0,,GO,Cachoeira de Goiás
02/04/2021,0.25,0,,GO,Cristalina
02/04/2021,0.34,0,,GO,Cristalina
22/06/2021,0.79,0,,GO,Aurilândia
02/04/2021,0.13,0,,GO,Cristalina
21/07/2021,2.03,0,,GO,Flores de Goiás
09/02/2021,0.35,0,,GO,Itajá
21/07/2021,1.06,0,,GO,Alvorada do Norte
24/02/2021,0.08,0,,GO,Abadiânia
20/02/2021,0.04,0,,GO,Mineiros
25/03/2021,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Mambaí
25/03/2021,0.09,0.09,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Mambaí
25/03/2021,0.31,0.31,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Mambaí
22/06/2021,0.19,0,,GO,Uirapuru
30/03/2021,0.39,0,,GO,Mara Rosa
30/03/2021,0.23,0,,GO,Mara Rosa
21/07/2021,0.06,0,,GO,São João D'aliança
21/07/2021,0.51,0,,GO,Cristalina
24/02/2021,0.16,0,,GO,Cristalina
21/07/2021,0.61,0,,GO,Flores de Goiás
30/03/2021,0.07,0,,GO,Campinorte
21/07/2021,0.09,0,,GO,Iaciara
23/02/2021,0.23,0,,GO,Mineiros
30/03/2021,0.35,0,,GO,Campinorte
24/02/2021,0.23,0,,GO,Cristalina
30/03/2021,0.13,0,,GO,Campinaçu
24/02/2021,0.46,0,,GO,Cristalina
30/03/2021,0.46,0,,GO,Mara Rosa
02/03/2021,0,0,,GO,Jaborandi
30/03/2021,0.24,0,,GO,Campinaçu
02/03/2021,0.03,0,,GO,Mambaí
24/02/2021,0.6,0,,GO,Cristalina
30/03/2021,0.69,0,,GO,Minaçu
24/02/2021,0.2,0,,GO,Padre Bernardo
24/02/2021,0.2,0,,GO,Morrinhos
24/02/2021,0.16,0,,GO,Cristalina
24/02/2021,0.22,0,,GO,Cristalina
30/03/2021,0.48,0,,GO,Itajá
24/02/2021,0.55,0,,GO,Cristalina
24/02/2021,0.1,0,,GO,Luziânia
24/02/2021,0.01,0,,GO,Silvânia
24/02/2021,0.12,0,,GO,Gameleira de Goiás
24/02/2021,0.17,0,,GO,Abadiânia
06/07/2021,0.41,0,,GO,Santa Terezinha de Goiás
24/02/2021,0.13,0,,GO,Cristalina
24/02/2021,0.1,0,,GO,Cristalina
21/07/2021,0.29,0,,GO,Planaltina
15/05/2021,0.15,0,,GO,Montividiu do Norte
12/07/2021,0.66,0,,GO,Luziânia
21/07/2021,0.05,0,,GO,Planaltina
15/05/2021,0.11,0,,GO,Montividiu do Norte
21/07/2021,0.1,0,,GO,São João D'aliança
15/05/2021,0.05,0,,GO,Amaralina
21/07/2021,0.5,0,,GO,São João D'aliança
06/07/2021,0.05,0,,GO,Novo Planalto
21/07/2021,0.34,0,,GO,Cristalina
06/07/2021,0.14,0,,GO,Santa Terezinha de Goiás
27/03/2021,0.19,0,,GO,Mineiros
15/05/2021,0.09,0,,GO,Montividiu do Norte
18/07/2021,0.61,0,,GO,Luziânia
06/07/2021,0.26,0,,GO,Porangatu
24/05/2021,0.63,0,,GO,Guarani de Goiás
03/07/2021,0.3,0,,GO,Crixás
27/03/2021,0.6,0,,GO,Rio Verde
13/08/2021,0.08,0,,GO,Niquelândia
21/05/2021,0.62,0,,GO,Iaciara
21/07/2021,0.18,0,,GO,São João D'aliança
21/07/2021,0.18,0,,GO,São João D'aliança
21/07/2021,0.14,0,,GO,São João D'aliança
15/05/2021,0.21,0,,GO,Novo Planalto
21/07/2021,0.57,0,,GO,Flores de Goiás
25/03/2021,0.08,0,,GO,Nova Roma
18/07/2021,0.74,0,,GO,Niquelândia
18/07/2021,0.24,0,,GO,Luziânia
24/05/2021,0.09,0,,GO,Guarani de Goiás
25/03/2021,0.03,0,,GO,Flores de Goiás
13/03/2021,0.41,0,,GO,Caiapônia
18/07/2021,0.16,0,,GO,Luziânia
13/03/2021,0.07,0,,GO,Caiapônia
25/03/2021,0.26,0,,GO,Ipameri
13/03/2021,0.34,0,,GO,Monte Alegre de Goiás
13/03/2021,0.3,0,,GO,Monte Alegre de Goiás
13/03/2021,0,0,,GO,Monte Alegre de Goiás
13/03/2021,0,0,,GO,Arraias
13/03/2021,0.08,0,,GO,Monte Alegre de Goiás
13/03/2021,0.12,0,,GO,Orizona
24/05/2021,1.03,0,,GO,São Domingos
25/03/2021,0.09,0,,GO,Sítio D'abadia
25/03/2021,0.2,0,,GO,Ipameri
16/03/2021,0.06,0,,GO,Ouvidor
21/03/2021,0.6,0,,GO,São Miguel do Araguaia
06/07/2021,0.17,0,,GO,Santa Terezinha de Goiás
16/03/2021,0.1,0,,GO,Ouvidor
25/03/2021,0.59,0,,GO,Sítio D'abadia
21/03/2021,0.89,0,,GO,Itajá
25/03/2021,0.5,0,,GO,Nova Roma
24/07/2021,0.1,0,,GO,Cristalina
25/03/2021,0.04,0,,GO,São João D'aliança
25/03/2021,0.32,0,,GO,São João D'aliança
25/03/2021,0.15,0,,GO,Ipameri
21/07/2021,0.58,0,,GO,Sítio D'abadia
24/05/2021,0.22,0,,GO,Posse
25/03/2021,0.52,0.52,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Posse
25/03/2021,0.09,0,,GO,Ipameri
25/03/2021,0.19,0,,GO,Ipameri
24/05/2021,0.17,0,,GO,Monte Alegre de Goiás
25/03/2021,0.05,0,,GO,Ipameri
25/03/2021,0.22,0,,GO,Flores de Goiás
25/03/2021,0,0,,GO,Iaciara
25/03/2021,0.11,0,,GO,Ipameri
25/03/2021,0.15,0,,GO,Guarani de Goiás
25/03/2021,0.06,0,,GO,Guarani de Goiás
25/03/2021,0.24,0,,GO,São João D'aliança
25/03/2021,0.37,0,,GO,São João D'aliança
24/03/2021,0.33,0,,GO,Campinaçu
25/03/2021,0.04,0,,GO,Guarani de Goiás
24/05/2021,0.14,0,,GO,Campos Belos
25/03/2021,0.65,0.65,ÁREA DE PROTEÇÃO AMBIENTAL DAS NASCENTES DO RIO VERMELHO,GO,Mambaí
24/03/2021,0.36,0,,GO,Campinaçu
15/05/2021,0.12,0,,GO,Montividiu do Norte
24/03/2021,0.15,0,,GO,Campinorte
25/09/2021,0.08,0,,GO,Jussara
15/05/2021,0.1,0,,GO,Montividiu do Norte
22/03/2021,0.53,0,,GO,Alvorada do Norte
22/03/2021,0.51,0,,GO,Ipameri
22/03/2021,0.15,0,,GO,Campo Alegre de Goiás
22/03/2021,0.08,0,,GO,Ipameri
22/03/2021,0.06,0,,GO,Ipameri
22/03/2021,0.14,0,,GO,Campo Alegre de Goiás
02/09/2021,0.3,0.3,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,DF,Brasília
07/05/2021,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,DF,Brasília
21/07/2021,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,DF,Brasília
22/08/2021,0.8,0.8,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,DF,Brasília
23/01/2021,0.71,0.71,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,DF,Brasília
21/07/2021,0.08,0.08,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO BARTOLOMEU,DF,Brasília
02/09/2021,0.03,0.03,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,DF,Brasília
04/05/2021,0.59,0,,BA,São Desidério
22/03/2021,0.03,0,,BA,Luís Eduardo Magalhães
05/06/2021,1.29,0,,BA,Formosa do Rio Preto
22/03/2021,0.47,0,,BA,Barreiras
22/03/2021,0,0,,BA,São Desidério
20/11/2021,0.45,0,,BA,Cotegipe
22/03/2021,0.46,0,,BA,Baianópolis
07/07/2021,0.7,0,,BA,Barreiras
28/03/2021,0.08,0,,BA,Santa Maria da Vitória
28/03/2021,0.06,0,,BA,Jaborandi
28/03/2021,0.07,0,,BA,Correntina
28/03/2021,0.07,0,,BA,Santa Maria da Vitória
28/03/2021,0.62,0,,BA,São Desidério
22/03/2021,0.06,0,,BA,Angical
28/03/2021,0.27,0,,BA,Luís Eduardo Magalhães
22/03/2021,1.99,0,,BA,Jaborandi
28/03/2021,0.51,0,,BA,Baianópolis
22/03/2021,0.74,0,,BA,Cotegipe
13/12/2021,2.61,0,,BA,Baianópolis
28/03/2021,0.67,0,,BA,Correntina
19/03/2021,2.13,0,,BA,Cocos
28/03/2021,0.16,0,,BA,Brejolândia
28/03/2021,0.18,0,,BA,Serra Dourada
28/03/2021,0.13,0,,BA,Serra Dourada
28/03/2021,0.24,0,,BA,Santana
19/03/2021,2.12,0,,BA,Cocos
04/05/2021,0.68,0,,BA,Formosa do Rio Preto
16/05/2021,1.27,0,,BA,Baianópolis
19/03/2021,0.15,0,,BA,Sítio do Mato
28/08/2021,0.3,0,,BA,Muquém de São Francisco
28/03/2021,0.2,0,,BA,São Desidério
28/03/2021,0.21,0,,BA,São Desidério
29/04/2021,2.96,0,,BA,Baianópolis
28/03/2021,0.2,0,,BA,São Desidério
19/03/2021,2.23,0,,BA,Jaborandi
28/03/2021,0.18,0,,BA,Tabocas do Brejo Velho
23/04/2021,0.12,0,,BA,Correntina
19/03/2021,1.76,0,,BA,Cocos
28/03/2021,0.19,0,,BA,Santa Maria da Vitória
16/03/2021,0.88,0,,BA,Barreiras
28/03/2021,0.52,0,,BA,Luís Eduardo Magalhães
07/07/2021,2.36,0,,BA,Formosa do Rio Preto
22/03/2021,0.08,0,,BA,Barreiras
22/03/2021,0.87,0,,BA,Barreiras
13/07/2021,0.26,0,,BA,Correntina
28/03/2021,0.23,0,,BA,Baianópolis
16/03/2021,0.23,0,,BA,Barreiras
16/03/2021,0.39,0,,BA,Iuiú
16/03/2021,0.02,0,,BA,Sebastião Laranjeiras
28/03/2021,0.12,0,,BA,São Desidério
28/03/2021,0.09,0,,BA,Cocos
28/03/2021,0.13,0,,BA,Correntina
13/03/2021,0.18,0,,BA,São Félix do Coribe
13/03/2021,0.04,0,,BA,São Félix do Coribe
13/03/2021,5.64,0,,BA,São Desidério
13/03/2021,0.16,0,,BA,São Desidério
13/03/2021,0.28,0,,BA,Santa Maria da Vitória
13/03/2021,0.65,0,,BA,Cotegipe
13/03/2021,0.1,0,,BA,Tabocas do Brejo Velho
13/03/2021,0.05,0,,BA,Angical
13/03/2021,0.05,0,,BA,Cotegipe
13/03/2021,0.09,0,,BA,Tabocas do Brejo Velho
13/03/2021,0.84,0,,BA,Correntina
13/03/2021,0.32,0,,BA,São Desidério
13/03/2021,0.64,0,,BA,Correntina
13/03/2021,0.44,0,,BA,Baianópolis
13/03/2021,0.01,0,,BA,Tabocas do Brejo Velho
13/03/2021,0.23,0,,BA,Baianópolis
20/01/2021,0.27,0,,BA,Santana
13/03/2021,0.38,0,,BA,Baianópolis
13/03/2021,0.06,0,,BA,Jaborandi
02/10/2021,0.2,0,,BA,Wanderley
11/04/2021,1.39,0,,BA,Correntina
17/01/2021,0.32,0,,BA,Santa Rita de Cássia
07/07/2021,1.94,0,,BA,Formosa do Rio Preto
04/05/2021,4.1,0,,BA,Correntina
07/07/2021,0,0,ESTACAO ECOLÓGICA SERRA GERAL DO TOCANTINS,BA,Formosa do Rio Preto
13/03/2021,0.13,0,,BA,Jaborandi
13/03/2021,0.63,0,,BA,Formosa do Rio Preto
13/03/2021,0.07,0,,BA,Jaborandi
13/03/2021,3.36,0,,BA,Jaborandi
13/03/2021,0.67,0,,BA,Baianópolis
13/03/2021,0.87,0,,BA,Jaborandi
29/04/2021,0.11,0,,BA,Wanderley
07/10/2021,0.12,0,,BA,Correntina
29/04/2021,0.44,0,,BA,Wanderley
13/03/2021,1.72,0,,BA,Baianópolis
13/03/2021,0.92,0,,BA,Formosa do Rio Preto
13/03/2021,0.85,0,,BA,Carinhanha
13/03/2021,0.03,0.03,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAÍBA,BA,Formosa do Rio Preto
13/03/2021,0,0,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA TABATINGA,BA,Formosa do Rio Preto
13/03/2021,8.34,0,,BA,Formosa do Rio Preto
13/03/2021,1.28,0,,BA,Mateiros
